DrugID;Segment;Year;Month;Series;TotDrugQn;MnfPrice;PrcPrice;RtlPrice;Funds;VendorID
53359;1;2015;11;"5CE78A";5.00;78.62;81.17;96.89;0.00;16866
14649;1;2015;11;"620715";3.00;383.68;363.34;440.00;0.00;558
52157;1;2015;11;"349450";1.00;420.73;424.09;508.00;0.00;558
52290;1;2015;11;"60415";2.00;30.76;28.38;35.00;0.00;16866
14694;1;2015;11;"8031114";5.00;210.98;189.77;231.00;0.00;16866
68867;1;2015;11;"427687";1.00;172.81;176.70;211.00;0.00;16866
47243;1;2015;11;"750515";1.00;317.00;311.29;374.00;0.00;16866
66312;1;2015;11;"5V120";2.00;188.73;187.52;225.00;0.00;16866
64955;1;2015;11;"0350215";1.00;553.66;537.87;618.00;0.00;16866
56874;1;2015;11;"90715";1.00;552.10;501.28;581.50;0.00;558
48184;1;2015;11;"5L1559";2.00;97.55;112.02;131.50;0.00;558
52157;1;2015;11;"349450";1.00;420.73;424.09;508.00;0.00;558
66083;1;2015;11;"O28017";1.00;141.79;147.04;175.30;0.00;16866
7191;1;2015;11;"3170515";2.00;160.62;161.46;193.50;0.00;16866
14694;1;2015;11;"8031114";5.00;210.98;189.77;231.90;0.00;16866
52426;1;2015;11;"51695";2.00;230.59;232.78;278.80;0.00;16866
68867;1;2015;11;"427687";1.00;172.81;176.70;211.00;0.00;16866
48983;1;2015;11;"2530515";2.00;235.64;232.64;279.70;0.00;16866
341;1;2015;11;"T54581A";5.00;110.72;111.37;133.50;0.00;16866
49179;1;2015;11;"44640F";5.00;92.11;91.75;110.00;0.00;16866
49528;1;2015;11;"NB6585";3.00;77.13;74.24;89.60;0.00;16866
66336;1;2015;11;"010515";1.00;239.69;234.52;282.45;0.00;16860
66975;1;2015;11;"194890";2.00;134.39;140.58;167.45;0.00;16860
68545;1;2015;11;"180615";2.00;110.00;95.92;117.92;0.00;16860
3927;1;2015;11;"20415";5.00;58.21;65.45;77.09;0.00;16860
66703;1;2015;11;"15G29EE";2.00;151.11;156.42;186.64;0.00;16860
2280;1;2015;11;"850715";1.00;1061.50;910.69;1065.09;0.00;16860
52311;1;2015;11;"0740615";3.00;305.97;305.80;366.99;0.00;16860
31276;1;2015;11;"A35053";4.00;83.39;95.81;112.48;0.00;16860
49559;1;2015;11;"F7443";5.00;66.17;67.54;80.70;0.00;118361
46125;1;2015;11;"07151145";5.00;43.40;47.70;57.50;0.00;118361
67779;1;2015;11;"A5127";2.00;111.33;95.40;117.00;0.00;118361
55760;1;2015;11;"B500646";5.00;33.51;35.06;42.60;0.00;118361
66975;1;2015;11;"194429";1.00;134.40;148.50;175.30;0.00;118361
68700;1;2015;11;"071214";1.00;124.43;136.51;161.30;0.00;118361
52140;1;2015;11;"14D31/76";1.00;233.92;265.37;312.00;0.00;118361
68883;1;2015;11;"0650315";10.00;57.78;60.98;72.50;0.00;118361
44799;1;2015;11;"17145051";1.00;188.91;195.74;233.50;0.00;118361
49179;1;2015;11;"51412";5.00;92.11;95.03;113.40;0.00;118361
9839;1;2015;11;"2688506";2.00;65.58;66.76;79.80;0.00;118361
1492;1;2015;11;"4860715";5.00;11.42;8.05;10.50;0.00;118361
55760;1;2015;11;"ï¿½500008";5.00;33.51;35.59;43.20;0.00;16866
345;1;2015;11;"833015";1.00;406.48;403.02;484.31;0.00;16866
66456;1;2015;11;"MK014008";2.00;385.01;377.47;454.47;0.00;16866
33742;1;2015;11;"1250515";3.00;694.74;694.74;795.79;0.00;16866
49971;1;2015;11;"080415";1.00;110.78;114.73;136.80;0.00;16860
49559;1;2015;11;"F7238";2.00;64.69;65.45;78.30;0.00;16860
31276;1;2015;11;"A35053";3.00;83.39;95.81;112.40;0.00;16860
67598;1;2015;11;"0190915";10.00;37.40;36.96;45.40;0.00;16860
48842;1;2015;11;"T57821A";5.00;65.13;65.34;78.30;0.00;16860
49551;1;2015;11;"080715";1.00;196.30;193.60;232.80;0.00;16860
66975;1;2015;11;"194890";2.00;134.39;140.58;167.40;0.00;16860
33701;1;2015;11;"320915";5.00;22.68;22.99;28.00;0.00;16860
68230;1;2015;11;"5V112";5.00;159.99;162.36;194.00;0.00;16860
50912;1;2015;11;"1210615";3.00;353.90;347.16;417.94;0.00;16860
13585;1;2015;11;"A516220";1.00;719.78;729.74;834.43;0.00;16860
26921;1;2015;11;"501963";3.00;119.37;129.58;153.45;0.00;16860
51638;1;2015;11;"090915";20.00;87.91;37.73;55.31;0.00;16860
52311;1;2015;11;"0740615";2.00;305.97;305.80;366.99;0.00;16860
49075;1;2015;11;"971075";1.00;1616.64;1631.08;1799.00;0.00;16860
66152;1;2015;11;"193468";1.00;262.53;271.37;323.80;0.00;16860
4390;1;2015;11;"50715";10.00;7.00;8.03;9.62;0.00;5274
42970;1;2015;11;"3001P0615";1.00;135.63;142.49;169.61;0.00;5274
24771;1;2015;11;"161-20615";2.00;74.83;77.04;92.00;0.00;5274
68552;1;2015;11;"240515";10.00;70.00;61.95;75.95;0.00;5274
19089;1;2015;11;"530515";3.00;42.90;40.92;50.67;0.00;5274
66912;1;2015;11;"081214";3.00;24.93;26.99;32.65;0.00;5274
51815;1;2015;11;"NB5501";1.00;477.77;435.11;530.66;0.00;5274
48718;1;2015;11;"9110801";1.00;277.56;252.59;308.10;0.00;5274
55365;1;2015;11;"430815";6.00;49.99;40.81;52.00;0.00;16860
49559;1;2015;11;"F7238";2.00;64.69;65.45;78.00;0.00;16860
48864;1;2015;11;"F54173A";2.00;71.51;70.62;84.00;0.00;16860
49587;1;2015;11;"3350515";1.00;273.46;293.59;348.00;0.00;16860
66975;1;2015;11;"194890";1.00;134.39;140.58;167.00;0.00;16860
68801;1;2015;11;"020115";5.00;71.11;65.45;79.00;0.00;16860
33701;1;2015;11;"320915";10.00;22.68;22.99;28.00;0.00;16860
67521;1;2015;11;"V22503";1.00;91.64;90.53;108.00;0.00;16860
52664;1;2015;11;"S95208";1.00;75.35;77.55;92.00;0.00;16860
68230;1;2015;11;"5V112";5.00;159.99;162.36;194.00;0.00;16860
68681;1;2015;11;"3054";2.00;87.78;88.99;106.00;0.00;16860
66894;1;2015;11;"464";2.00;160.12;156.53;188.00;0.00;16860
52311;1;2015;11;"0740615";1.00;305.97;305.80;366.00;0.00;16860
67598;1;2015;11;"0190915";10.00;37.40;36.96;45.40;0.00;16860
68609;1;2015;11;"110715";5.00;56.66;59.07;70.40;0.00;16860
48350;1;2015;11;"146237";1.00;175.83;165.55;200.70;0.00;16860
65201;1;2015;11;"5CD0005A";1.00;562.04;608.52;690.20;0.00;16860
48084;1;2015;11;"90415";1.00;420.64;393.47;477.50;0.00;16860
67660;1;2015;11;"360915";2.00;30.98;31.45;38.00;0.00;5274
48184;1;2015;11;"5N1541";2.00;99.51;107.82;127.00;0.00;5274
68309;1;2015;11;"010615";1.00;30.80;32.10;39.00;0.00;5274
67598;1;2015;11;"0190915";10.00;37.40;36.96;45.00;0.00;16860
48842;1;2015;11;"T57821A";3.00;65.13;65.34;78.00;0.00;16860
42233;1;2015;11;"440515";2.00;230.81;215.38;261.00;0.00;16860
68801;1;2015;11;"020115";5.00;71.11;65.45;79.00;0.00;16860
33517;1;2015;11;"201218";1.00;279.68;296.45;352.00;0.00;16860
66894;1;2015;11;"464";2.00;160.12;156.64;188.00;0.00;16860
49077;1;2015;11;"968861";2.00;324.26;321.09;385.94;0.00;16860
66507;1;2015;11;"248256F";2.00;174.48;175.23;210.12;0.00;16860
68381;1;2015;11;"003";2.00;226.33;207.46;252.72;0.00;16860
68267;1;2015;11;"110815";10.00;22.16;23.21;28.24;0.00;16860
36522;1;2015;11;"T53705C";1.00;100.92;105.82;126.00;0.00;16860
21634;1;2015;11;"T51589D";1.00;149.23;155.65;185.49;0.00;16860
277;1;2015;11;"A576507";1.00;355.41;359.81;430.89;0.00;16860
66153;1;2015;11;"195828";2.00;175.36;183.81;218.88;0.00;16860
49991;1;2015;11;"549065";1.00;104.01;105.93;126.73;0.00;16860
51638;1;2015;11;"090915";10.00;87.91;37.73;55.31;0.00;16860
44693;1;2015;11;"485026";1.00;483.31;484.88;616.50;0.00;16860
66699;1;2015;11;"408111";1.00;242.66;233.31;281.84;0.00;16860
66703;1;2015;11;"15G29EE";3.00;151.11;156.42;186.64;0.00;16860
49285;1;2015;11;"15E20/62";1.00;552.64;330.44;410.82;0.00;16860
68724;1;2015;11;"070415";2.00;85.55;85.25;102.36;0.00;16860
48986;1;2015;11;"020815";2.00;45.71;44.66;55.05;0.00;16860
52311;1;2015;11;"0740615";1.00;305.97;305.80;366.99;0.00;16860
67660;1;2015;11;"360915";2.00;30.98;30.87;37.00;0.00;5274
55261;1;2015;11;"060815";1.00;98.03;82.89;102.00;0.00;5274
51643;1;2015;11;"040715";5.00;65.34;33.76;46.00;0.00;5274
68883;1;2015;11;"1571014";5.00;57.78;60.30;71.00;0.00;5274
8396;1;2015;11;"M500347";1.00;184.78;174.69;211.00;0.00;5274
50748;1;2015;11;"020615";2.00;55.18;56.34;67.30;0.00;5274
49551;1;2015;11;"080715";2.00;196.30;196.35;235.60;0.00;16860
68801;1;2015;11;"020115";5.00;71.11;65.45;79.60;0.00;16860
57918;1;2015;11;"1506141";3.00;23.41;26.84;32.00;0.00;16860
13618;1;2015;11;"10115";1.00;152.32;150.48;180.90;0.00;124097
52326;1;2015;11;"432853A";1.00;230.10;238.08;284.00;0.00;124097
43706;1;2015;11;"C739830";1.00;338.60;353.22;420.80;0.00;124097
68614;1;2015;11;"020815";1.00;67.05;72.40;85.80;0.00;124097
66975;1;2015;11;"194427";3.00;134.40;142.76;169.60;0.00;124097
43752;1;2015;11;"BR352";5.00;77.50;84.24;99.70;0.00;124097
32264;1;2015;11;"90415";1.00;263.71;266.62;319.00;0.00;124097
37394;1;2015;11;"40615";5.00;26.60;27.76;33.80;0.00;124097
1972;1;2015;11;"310915";10.00;16.04;17.65;21.29;0.00;123798
31643;1;2015;11;"040515";3.00;159.65;161.10;193.03;0.00;123798
47883;1;2015;11;"S2844";1.00;220.58;231.76;275.00;0.00;123798
68421;1;2015;11;"180915";3.00;12.14;12.70;15.00;0.00;123798
49325;1;2015;11;"140615";1.00;155.23;162.46;193.00;0.00;123798
48696;1;2015;11;"P035";3.00;71.90;74.50;88.00;0.00;123798
31943;1;2015;11;"408565";3.00;115.15;123.85;146.87;0.00;123798
49256;1;2015;11;"T0032C";3.00;252.52;257.61;308.10;0.00;558
47883;1;2015;11;"S2850";5.00;220.58;225.51;269.60;0.00;558
41087;1;2015;11;"02/0115";5.00;26.32;25.98;31.90;0.00;558
66975;1;2015;11;"195497";2.00;134.40;139.62;166.40;0.00;558
66154;1;2015;11;"195643";1.00;430.83;441.79;527.90;0.00;558
66153;1;2015;11;"195248";1.00;175.36;181.96;217.00;0.00;558
66151;1;2015;11;"197114";1.00;259.91;267.67;319.60;0.00;558
49284;1;2015;11;"15D02/63";3.00;357.43;362.42;433.90;0.00;558
41087;1;2015;11;"05/0515";10.00;26.32;29.73;35.70;0.00;122856
32962;1;2015;11;"730915";3.00;29.89;32.59;39.00;0.00;123798
281;1;2015;11;"ES6R671";1.00;332.44;368.14;434.00;0.00;5274
43100;1;2015;11;"150628";3.00;14.74;16.95;20.00;0.00;5274
51643;1;2015;11;"040715";5.00;65.34;33.76;46.80;0.00;5274
28308;1;2015;11;"740815";5.00;18.73;16.67;20.90;0.00;123798
49727;1;2015;11;"70715";5.00;23.69;26.22;31.50;0.00;123798
28308;1;2015;11;"740815";5.00;18.73;16.70;20.90;0.00;123798
46125;1;2015;11;"06150886";5.00;43.40;46.90;56.70;0.00;123798
28352;1;2015;11;"300715";5.00;9.42;10.48;12.60;0.00;123798
32962;1;2015;11;"730915";2.00;29.89;32.31;39.00;0.00;123798
49727;1;2015;11;"70715";5.00;23.69;26.24;31.60;0.00;123798
35838;1;2015;11;"4330915";3.00;8.35;7.49;9.30;0.00;123798
43792;1;2015;11;"60715";10.00;17.14;18.68;22.57;0.00;123798
51467;1;2015;11;"9181501";2.00;103.68;103.87;124.60;0.00;123798
49325;1;2015;11;"140615";3.00;155.23;167.69;198.73;0.00;123798
35169;1;2015;11;"140515";10.00;45.57;38.06;48.41;0.00;123798
55387;1;2015;11;"550915";10.00;19.98;22.56;27.10;0.00;122856
57738;1;2015;11;"020715";2.00;14.63;16.52;19.84;0.00;122856
42233;1;2015;11;"740815";2.00;258.97;214.70;266.00;0.00;16866
14694;1;2015;11;"8031114";5.00;210.98;189.77;231.00;0.00;16866
51350;1;2015;11;"05150732";2.00;86.79;90.35;107.00;0.00;16866
45047;1;2015;11;"R00710B";2.00;129.69;127.47;153.00;0.00;16866
37064;1;2015;11;"205A0315";3.00;103.28;101.51;122.00;0.00;16866
56874;1;2015;11;"90715";1.00;552.10;501.28;581.50;0.00;558
51812;1;2015;11;"637030";1.00;351.16;356.28;426.00;0.00;558
52142;1;2015;11;"15AB3";1.00;420.52;424.82;508.00;0.00;558
49562;1;2015;11;"150002";1.00;337.36;326.10;393.00;0.00;558
66668;1;2015;11;"2350515";1.00;412.35;407.17;489.00;0.00;558
8837;1;2015;11;"290815";3.00;248.52;217.00;266.70;0.00;16866
67517;1;2015;11;"1468931";2.00;136.48;130.81;158.10;0.00;16866
68102;1;2015;11;"9182203";2.00;173.92;175.08;209.86;0.00;16866
48233;1;2015;11;"O13722";1.00;247.29;247.18;314.50;0.00;16866
58955;1;2015;11;"432610A";1.00;324.58;310.09;375.00;0.00;16866
7363;1;2015;11;"050915";20.00;46.95;39.82;50.49;0.00;16866
239;1;2015;11;"320045";1.00;418.76;413.13;496.88;0.00;16866
51258;1;2015;11;"16224415";1.00;194.16;195.92;234.75;0.00;16866
13269;1;2015;11;"2340515";1.00;951.13;929.11;1067.45;0.00;16866
41087;1;2015;11;"05/0515";3.00;26.32;29.73;35.00;0.00;122856
34277;1;2015;11;"3520915";5.00;18.79;21.22;25.00;0.00;122856
55387;1;2015;11;"550915";2.00;19.98;22.56;27.00;0.00;122856
51964;1;2015;11;"L78978";5.00;218.03;246.37;289.97;0.00;122856
54962;1;2015;11;"270815";10.00;27.92;31.54;37.88;0.00;122856
66690;1;2015;11;"53429";1.00;672.18;671.40;769.17;0.00;558
66325;1;2015;11;"53167";5.00;116.45;119.13;142.41;0.00;558
41087;1;2015;11;"02/0115";5.00;26.32;25.98;31.96;0.00;558
43752;1;2015;11;"BM237";5.00;77.50;84.26;99.75;0.00;558
52283;1;2015;11;"R09572";5.00;51.36;53.13;63.40;0.00;558
102;1;2015;11;"250615";1.00;161.04;154.75;186.95;0.00;558
66398;1;2015;11;"NB9812";1.00;305.46;282.68;343.77;0.00;558
67777;1;2015;11;"B501190";10.00;87.29;88.06;105.51;0.00;558
44731;1;2015;11;"5BBKABJB01";3.00;714.18;717.04;820.92;0.00;16866
28195;1;2015;11;"T4C110A";2.00;96.60;98.91;118.23;0.00;16866
67831;1;2015;11;"AES89A";2.00;108.19;109.82;131.45;0.00;16866
45387;1;2015;11;"B504730";3.00;21.22;23.97;28.70;0.00;122856
39163;1;2015;11;"100415";2.00;95.96;108.44;127.60;0.00;122856
55438;1;2015;11;"1780615";1.00;24.20;27.34;32.80;0.00;122856
55387;1;2015;11;"550915";2.00;19.98;22.56;27.00;0.00;122856
32662;1;2015;11;"130815";5.00;8.92;10.07;12.00;0.00;122856
6769;1;2015;11;"3491015";2.00;27.09;30.61;36.70;0.00;122856
68296;1;2015;11;"03082015";1.00;28.28;31.96;38.30;0.00;122856
25477;1;2015;11;"TP5051013";5.00;12.00;13.55;16.00;0.00;122856
34277;1;2015;11;"3520915";5.00;18.79;21.22;25.00;0.00;122856
56869;1;2015;11;"530815";2.00;20.32;22.96;27.00;0.00;122856
67561;1;2015;11;"120915";3.00;13.93;15.73;18.00;0.00;122856
39163;1;2015;11;"100415";2.00;95.96;108.44;127.00;0.00;122856
34277;1;2015;11;"3520915";5.00;18.79;21.22;25.00;0.00;122856
55438;1;2015;11;"1780615";2.00;24.20;27.35;32.00;0.00;122856
68608;1;2015;11;"050815";3.00;56.62;63.97;75.00;0.00;122856
33267;1;2015;11;"1000715";2.00;16.30;18.41;22.00;0.00;122856
41087;1;2015;11;"03/0415";5.00;25.27;28.55;34.00;0.00;122856
33267;1;2015;11;"1000715";3.00;16.30;18.41;22.00;0.00;122856
1972;1;2015;11;"310915";10.00;16.04;18.14;21.78;0.00;123798
31276;1;2015;11;"A35053";2.00;83.39;95.81;112.00;0.00;16860
19945;1;2015;11;"T56309B";1.00;144.33;144.65;173.50;0.00;16860
68801;1;2015;11;"020115";5.00;71.11;65.56;79.50;0.00;16860
38538;1;2015;11;"4911011";1.00;253.24;258.17;308.50;0.00;16860
51814;1;2015;11;"NB9554";2.00;339.57;304.57;372.00;0.00;558
44693;1;2015;11;"485025";1.00;483.32;487.04;583.50;0.00;558
49818;1;2015;11;"200715";10.00;23.44;22.76;28.00;0.00;123798
32877;1;2015;11;"40415";2.00;18.02;17.21;21.30;0.00;123798
27846;1;2015;11;"5BBKAB5A02";2.00;164.40;167.89;200.00;0.00;123798
38389;1;2015;11;"503013";1.00;77.08;86.22;101.00;0.00;123798
26921;1;2015;11;"503061";1.00;119.37;131.30;155.00;0.00;123798
32681;1;2015;11;"409577";1.00;190.82;202.72;240.00;0.00;123798
41079;1;2015;11;"409581";1.00;75.67;82.17;97.00;0.00;123798
43792;1;2015;11;"60715";2.00;17.14;18.68;22.50;0.00;123798
17933;1;2015;11;"570915";3.00;65.85;64.98;78.00;0.00;123798
49569;1;2015;11;"14L05/31";1.00;690.03;702.87;803.00;0.00;123798
57732;1;2015;11;"CJ8T";3.00;33.63;28.28;35.90;0.00;123798
39583;1;2015;11;"170615";10.00;17.00;17.28;21.00;0.00;123798
32962;1;2015;11;"770915";2.00;29.89;32.56;39.30;0.00;123798
67777;1;2015;11;"B501730";3.00;85.36;88.55;105.60;0.00;123798
51467;1;2015;11;"9181501";3.00;103.68;103.87;124.50;0.00;123798
68161;1;2015;11;"060615";5.00;44.44;41.46;51.50;0.00;123798
48004;1;2015;11;"NB4605";1.00;158.81;173.07;204.50;0.00;123798
49727;1;2015;11;"70715";5.00;23.69;26.22;31.50;0.00;123798
22763;1;2015;11;"S95709";5.00;111.31;105.34;127.60;0.00;123798
67779;1;2015;11;"A5127";5.00;111.33;95.40;117.60;0.00;118361
66616;1;2015;11;"IPRB5010";2.00;30.95;32.83;39.80;0.00;118361
68279;1;2015;11;"660915";1.00;63.64;72.10;84.80;0.00;118361
26863;1;2015;11;"160215";5.00;14.84;16.09;19.40;0.00;118361
68475;1;2015;11;"55118";1.00;358.42;359.12;430.80;0.00;118361
48723;1;2015;11;"58014";1.00;214.08;214.00;256.80;0.00;118361
67776;1;2015;11;"B401028";2.00;42.63;42.70;52.30;0.00;118361
68475;1;2015;11;"55118";1.00;358.42;361.28;432.90;0.00;118361
48974;1;2015;11;"080315";2.00;62.65;61.77;74.29;0.00;3212
68337;1;2015;11;"427319";4.00;223.95;218.96;263.74;0.00;3212
47483;1;2015;11;"730915";10.00;25.06;27.21;32.90;0.00;3212
271;1;2015;11;"339261";2.00;153.05;158.24;188.85;0.00;3212
28308;1;2015;11;"820815";10.00;17.75;17.39;21.42;0.00;3212
49579;1;2015;11;"26062015";2.00;279.07;287.49;343.30;0.00;3212
49580;1;2015;11;"202042015";1.00;804.28;704.12;821.00;0.00;3212
47483;1;2015;11;"730915";10.00;25.06;27.21;32.00;0.00;3212
51224;1;2015;11;"210715";5.00;18.17;19.08;23.00;0.00;118361
68775;1;2015;11;"180615";2.00;427.90;330.16;415.00;0.00;118361
43113;1;2015;11;"160914";3.00;361.61;333.80;406.00;0.00;118361
280;1;2015;11;"B501070";2.00;29.08;29.40;36.00;0.00;118361
68858;1;2015;11;"49030515";1.00;399.99;361.59;441.50;0.00;3212
47497;1;2015;11;"51002 (01.2018)";3.00;155.34;156.23;187.00;0.00;3212
49580;1;2015;11;"202042015";2.00;804.28;704.12;821.10;0.00;3212
29378;1;2015;11;"2040915";2.00;148.94;145.22;175.00;0.00;3212
68421;1;2015;11;"160815";3.00;12.14;13.63;16.00;0.00;118361
53959;1;2015;11;"860915";10.00;18.43;21.19;25.00;0.00;122044
58051;1;2015;11;"017082015";25.00;3.47;3.96;4.70;0.00;118361
57607;1;2015;11;"1070415";5.00;21.01;18.20;22.90;0.00;118361
68421;1;2015;11;"160815";3.00;12.14;13.63;16.30;0.00;118361
67944;1;2015;11;"010114";5.00;7.21;8.26;9.80;0.00;118361
52106;1;2015;11;"32110713";2.00;293.38;293.00;351.60;0.00;118361
47977;1;2015;11;"5A463";2.00;2776.85;2447.31;2850.00;0.00;118361
26863;1;2015;11;"500515";10.00;14.84;16.09;19.40;0.00;118361
57938;1;2015;11;"540915";10.00;63.81;65.65;78.40;0.00;118361
30817;1;2015;11;"1240815";5.00;21.24;22.06;26.70;0.00;118361
51963;1;2015;11;"230815";2.00;17.69;18.63;22.50;0.00;118361
52312;1;2015;11;"330315";2.00;108.99;100.80;122.50;0.00;118361
39583;1;2015;11;"170615";5.00;17.00;17.29;21.00;0.00;118361
48723;1;2015;11;"58014";1.00;214.08;214.00;256.70;0.00;118361
48517;1;2015;11;"H1750R";2.00;88.70;89.03;106.70;0.00;118361
30224;1;2015;11;"S500216";2.00;60.18;64.06;76.00;0.00;118361
3230;1;2015;11;"130814";3.00;24.89;27.99;33.60;0.00;122044
49580;1;2015;11;"357072015";1.00;804.28;766.92;883.90;0.00;122044
37040;1;2015;11;"30815";10.00;7.93;9.12;10.90;0.00;122044
68231;1;2015;11;"1668989";1.00;136.53;148.94;176.00;0.00;122044
66226;1;2015;11;"240115";5.00;17.84;19.79;23.80;0.00;122044
53959;1;2015;11;"860915";5.00;18.43;21.19;25.30;0.00;122044
10266;1;2015;11;"060615";5.00;9.00;10.35;12.30;0.00;122044
51631;1;2015;11;"18VM0515";5.00;27.72;27.52;33.00;0.00;124097
68094;1;2015;11;"9181703";1.00;48.76;49.12;60.00;0.00;124097
66082;1;2015;11;"R00642";1.00;95.58;100.62;119.70;0.00;124097
55258;1;2015;11;"BTAFWA0";2.00;106.10;109.00;130.00;0.00;124097
31666;1;2015;11;"C500578";3.00;39.46;42.30;51.00;0.00;124097
49551;1;2015;11;"110715";2.00;196.31;199.30;238.50;0.00;124097
2443;1;2015;11;"400915";5.00;13.37;13.30;16.30;0.00;124097
46125;1;2015;11;"06150892";5.00;43.40;46.18;56.00;0.00;124097
66153;1;2015;11;"191599";1.00;175.36;184.56;219.60;0.00;124097
35339;1;2015;11;"C723N0315";1.00;54.10;55.46;66.00;0.00;124097
68140;1;2015;11;"52016";2.00;102.23;103.30;123.70;0.00;124097
47497;1;2015;11;"34033";2.00;155.35;157.59;188.60;0.00;124097
8057;1;2015;11;"30315";1.00;20.44;21.00;25.60;0.00;124097
66326;1;2015;11;"1412666";2.00;80.29;87.43;103.40;0.00;124097
52283;1;2015;11;"R31493";5.00;50.24;53.12;63.00;0.00;124097
22430;1;2015;11;"FF8051";1.00;238.05;238.76;286.00;0.00;124097
66894;1;2015;11;"635";1.00;163.85;160.14;192.90;0.00;124097
11538;1;2015;11;"540715";2.00;34.82;34.14;42.00;0.00;124097
48184;1;2015;11;"5N1556";2.00;99.51;110.90;130.00;0.00;124097
55258;1;2015;11;"BTAFWA0";1.00;106.10;109.00;130.00;0.00;124097
31276;1;2015;11;"A35053";2.00;83.39;94.25;110.00;0.00;124097
51631;1;2015;11;"18VM0515";4.00;27.72;27.62;33.00;0.00;124097
68690;1;2015;11;"BL313";1.00;174.83;163.66;198.00;0.00;124097
68789;1;2015;11;"515963";3.00;151.90;165.53;195.00;0.00;124097
68789;1;2015;11;"521069";3.00;151.90;165.53;195.00;0.00;124097
33517;1;2015;11;"199981";2.00;274.32;296.65;351.00;0.00;124097
22430;1;2015;11;"FF8051";2.00;238.05;238.76;286.00;0.00;124097
51259;1;2015;11;"16312015";1.00;161.56;171.36;203.50;0.00;124097
68599;1;2015;11;"30415";2.00;348.15;97.01;166.64;0.00;118361
68144;1;2015;11;"050915";10.00;18.26;19.32;23.47;0.00;118361
68614;1;2015;11;"331015";2.00;60.72;60.60;72.74;0.00;118361
68754;1;2015;11;"30415";1.00;125.18;86.00;111.03;0.00;118361
66626;1;2015;11;"510515";10.00;46.33;52.40;62.93;0.00;118361
22241;1;2015;11;"370415";10.00;14.06;13.80;16.99;0.00;118361
12970;1;2015;11;"030115";10.00;44.09;14.90;24.92;0.00;118361
11537;1;2015;11;"251213";1.00;27.49;28.14;34.38;0.00;118361
11538;1;2015;11;"470715";2.00;32.01;35.04;42.31;0.00;118361
34277;1;2015;11;"41700815";5.00;18.79;21.50;25.77;0.00;118361
39583;1;2015;11;"170615";100.00;17.00;17.29;21.15;0.00;118361
68475;1;2015;11;"55118";5.00;358.42;359.12;430.80;0.00;118361
57646;1;2015;11;"D-165";1.00;13.54;15.57;18.60;0.00;122044
67407;1;2015;11;"R13317";1.00;147.79;169.40;198.95;0.00;122044
129;1;2015;11;"570815";4.00;14.98;16.13;19.53;0.00;122044
51631;1;2015;11;"18VM0515";2.00;27.72;27.62;33.90;0.00;124097
35339;1;2015;11;"C723N0315";1.00;54.10;55.46;66.27;0.00;124097
55356;1;2015;11;"EV6578";1.00;1002.68;1003.62;1149.40;0.00;124097
47001;1;2015;11;"15312412";10.00;19.18;22.06;26.40;0.00;124097
67602;1;2015;11;"15344013";1.00;249.04;282.16;331.90;0.00;124097
68094;1;2015;11;"9181703";1.00;48.76;49.12;60.20;0.00;124097
31276;1;2015;11;"A35053";2.00;83.39;94.25;110.90;0.00;124097
51632;1;2015;11;"03VL0415";5.00;23.49;25.54;30.80;0.00;122044
31666;1;2015;11;"C500578";3.00;39.46;45.37;54.00;0.00;122044
10455;1;2015;11;"410715";5.00;32.69;37.17;44.60;0.00;122044
52343;1;2015;11;"020415";2.00;10.30;11.84;14.00;0.00;122044
25477;1;2015;11;"521";3.00;15.58;17.91;21.40;0.00;122044
48505;1;2015;11;"690615";10.00;12.88;14.81;17.70;0.00;122044
