DrugID;Segment;Year;Month;Series;TotDrugQn;MnfPrice;PrcPrice;RtlPrice;Funds;VendorID
10266;1;2015;11;"060615";3.00;9.00;10.35;12.30;0.00;122044
313;1;2015;11;"Y00504";3.00;174.77;192.34;227.29;0.00;124097
68094;1;2015;11;"9181703";2.00;48.76;49.21;60.29;0.00;124097
46125;1;2015;11;"06150892";10.00;43.40;46.18;56.04;0.00;124097
52313;1;2015;11;"A501123";2.00;291.71;294.87;353.21;0.00;124097
68775;1;2015;11;"180615";1.00;427.90;330.16;415.74;0.00;118361
67408;1;2015;11;"90615";5.00;57.22;50.35;61.79;0.00;118361
26863;1;2015;11;"160215";5.00;14.84;16.09;19.46;0.00;118361
11788;1;2015;11;"C27N0115";1.00;74.56;76.25;91.16;0.00;124097
68789;1;2015;11;"514861";5.00;151.90;165.53;195.90;0.00;124097
47592;1;2015;11;"519166";5.00;101.27;110.09;130.34;0.00;124097
67792;1;2015;11;"58005";1.00;336.05;338.77;405.98;0.00;124097
51612;1;2015;11;"K06979";3.00;122.93;131.27;155.85;0.00;124097
51259;1;2015;11;"16312015";1.00;161.56;171.36;203.67;0.00;124097
47935;1;2015;11;"735796";1.00;314.14;344.64;407.40;0.00;118361
48172;1;2015;11;"5C1565";2.00;98.24;101.89;121.50;0.00;118361
49298;1;2015;11;"140515";3.00;40.25;42.39;51.50;0.00;118361
57612;1;2015;11;"C719315";2.00;154.43;157.12;188.00;0.00;118361
4137;1;2015;11;"1040715";5.00;39.52;35.88;44.80;0.00;118361
49993;1;2015;11;"553065";1.00;82.96;88.29;104.80;0.00;118361
55384;1;2015;11;"1440815";10.00;19.94;20.90;25.40;0.00;118361
57732;1;2015;11;"CJ8T";5.00;33.63;28.76;36.00;0.00;118361
26863;1;2015;11;"500515";10.00;14.84;16.09;19.40;0.00;118361
67777;1;2015;11;"B501267";2.00;87.36;89.08;106.50;0.00;118361
35838;1;2015;11;"4310915";6.00;8.50;7.69;9.60;0.00;118361
67598;1;2015;11;"0210915";10.00;37.40;38.83;47.00;0.00;16860
68381;1;2015;11;"034/0215";3.00;226.33;210.65;255.90;0.00;16860
67521;1;2015;11;"V22503";1.00;91.64;96.25;114.50;0.00;16860
49178;1;2015;11;"44912";5.00;104.86;103.73;124.70;0.00;16860
68411;1;2015;11;"110915";4.00;43.49;46.75;56.50;0.00;16860
65220;1;2015;11;"250515";20.00;11.55;13.20;15.80;0.00;16860
52581;1;2015;11;"504445";1.00;426.61;419.43;504.70;0.00;16860
67521;1;2015;11;"V22503";1.00;91.64;96.25;114.50;0.00;16860
58086;1;2015;11;"030415";5.00;16.77;18.15;21.90;0.00;16860
48184;1;2015;11;"5N1541";5.00;99.51;107.82;127.72;0.00;5274
49821;1;2015;11;"350815";5.00;34.61;27.98;35.80;0.00;5274
67274;1;2015;11;"950415";3.00;62.07;59.31;71.70;0.00;5274
50948;1;2015;11;"T49054B";1.00;70.38;77.05;91.00;0.00;5274
68309;1;2015;11;"010615";1.00;30.80;32.10;39.00;0.00;5274
68161;1;2015;11;"070715";5.00;63.80;38.71;51.40;0.00;5274
68883;1;2015;11;"1571014";5.00;57.78;60.30;71.80;0.00;5274
67915;1;2015;11;"2610715";25.00;9.52;5.84;8.00;0.00;5274
55054;1;2015;11;"130914";1.00;37.60;40.82;49.30;0.00;5274
65134;1;2015;11;"320515";2.00;29.81;28.92;35.60;0.00;5274
49580;1;2015;11;"421102014";1.00;804.28;709.32;826.00;0.00;123798
68883;1;2015;11;"1720715";5.00;57.78;59.96;71.50;0.00;123798
26863;1;2015;11;"790815";10.00;16.65;16.43;20.00;0.00;123798
21340;1;2015;11;"496";1.00;220.92;223.13;267.00;0.00;123798
49298;1;2015;11;"880215";3.00;40.25;40.48;49.50;0.00;558
47497;1;2015;11;"52003";2.00;152.00;155.91;186.00;0.00;16866
47576;1;2015;11;"0890615";2.00;288.55;286.95;344.50;0.00;123798
339;1;2015;11;"B501417";30.00;145.50;147.29;176.00;0.00;123798
13195;1;2015;11;"FF8204";1.00;345.68;344.40;413.50;0.00;16866
49236;1;2015;11;"BTAFHA0";1.00;182.82;189.53;226.00;0.00;16866
52426;1;2015;11;"51695";1.00;230.59;232.78;278.50;0.00;16866
48517;1;2015;11;"H2069R";10.00;88.70;87.04;104.50;0.00;16866
66861;1;2015;11;"PB4465";2.00;591.98;527.63;613.50;0.00;16866
49559;1;2015;11;"F7317";2.00;64.67;66.35;79.20;0.00;16866
23055;1;2015;11;"5KTLD49001";2.00;747.34;719.89;828.50;0.00;16866
11713;1;2015;11;"358N1114";1.00;120.88;122.58;146.70;0.00;16866
68690;1;2015;11;"BL313";1.00;174.83;163.54;198.50;0.00;16866
65191;1;2015;11;"K007";2.00;116.91;118.20;141.50;0.00;16866
56794;1;2015;11;"9630";5.00;146.69;125.23;154.50;0.00;16866
47921;1;2015;11;"490515";1.00;171.25;134.04;168.20;0.00;16866
4196;1;2015;11;"52018";2.00;96.17;99.64;118.80;0.00;16866
13290;1;2015;11;"5A164";1.00;1010.91;1004.36;1151.40;0.00;16866
58031;1;2015;11;"01150938";2.00;51.81;54.70;65.06;0.00;16866
341;1;2015;11;"T54581A";5.00;110.72;111.33;133.40;0.00;16866
48517;1;2015;11;"H2069R";1.00;88.70;87.04;104.70;0.00;16866
48098;1;2015;11;"987025";1.00;96.46;97.61;116.90;0.00;16866
68489;1;2015;11;"131225";2.00;47.64;54.19;63.00;0.00;5274
48184;1;2015;11;"5N1541";1.00;99.51;108.87;128.00;0.00;5274
19945;1;2015;11;"T56763A";1.00;141.08;149.64;177.50;0.00;5274
68775;1;2015;11;"260615";1.00;546.59;333.69;443.00;0.00;5274
56650;1;2015;11;"152458141";8.00;21.19;24.35;29.00;0.00;5274
67998;1;2015;11;"171015";8.00;8.50;9.77;11.50;0.00;5274
11089;1;2015;11;"B501293";3.00;252.37;229.25;279.50;0.00;5274
9121;1;2015;11;"B501750";3.00;128.96;133.20;158.50;0.00;5274
68566;1;2015;11;"52108";1.00;219.84;220.53;264.00;0.00;123798
13830;1;2015;11;"180515";10.00;14.20;13.01;16.00;0.00;123798
68090;1;2015;11;"14002";1.00;462.65;468.03;560.50;0.00;558
51495;1;2015;11;"58031";1.00;281.41;281.35;337.60;0.00;558
49818;1;2015;11;"200715";10.00;23.44;22.76;28.00;0.00;123798
51749;1;2015;11;"H39C";2.00;118.09;124.19;147.80;0.00;123798
57732;1;2015;11;"CJ8T";2.00;33.63;28.27;35.90;0.00;123798
68566;1;2015;11;"52108";2.00;219.84;220.53;264.40;0.00;123798
51612;1;2015;11;"K11129";1.00;122.90;129.42;154.00;0.00;123798
39960;1;2015;11;"570515";5.00;163.77;161.01;193.76;0.00;123798
42958;1;2015;11;"330615";5.00;20.71;21.65;26.30;0.00;123798
439;1;2015;11;"5V007";2.00;73.69;74.90;89.60;0.00;123798
58051;1;2015;11;"017082015";25.00;3.47;3.96;4.70;0.00;118361
47926;1;2015;11;"090214";3.00;45.62;47.63;57.90;0.00;118361
45860;1;2015;11;"2050715";10.00;24.48;23.41;28.90;0.00;118361
50933;1;2015;11;"2271015";10.00;11.80;13.50;16.00;0.00;118361
53875;1;2015;11;"6540815";15.00;30.60;30.90;37.80;0.00;118361
48704;1;2015;11;"141013";5.00;21.48;23.12;28.00;0.00;118361
9839;1;2015;11;"2688506";1.00;65.58;67.24;80.00;0.00;118361
51383;1;2015;11;"2420515";2.00;261.01;258.15;310.00;0.00;16866
23825;1;2015;11;"0040115";3.00;75.20;80.47;95.50;0.00;16866
66157;1;2015;11;"3280415";2.00;94.96;94.84;113.50;0.00;16866
49528;1;2015;11;"NB6585";10.00;77.13;74.28;89.50;0.00;16866
53359;1;2015;11;"5CE78A";5.00;78.62;80.71;96.00;0.00;16866
49968;1;2015;11;"I401593";2.00;327.76;311.71;377.00;0.00;16866
66065;1;2015;11;"4493104";1.00;178.61;178.16;213.50;0.00;16866
66132;1;2015;11;"4380414";1.00;340.69;337.17;405.00;0.00;16866
47926;1;2015;11;"090214";2.00;45.62;47.63;57.50;0.00;118361
66337;1;2015;11;"5648801";1.00;341.46;323.50;391.50;0.00;118361
51224;1;2015;11;"210715";5.00;18.17;19.08;23.00;0.00;118361
60563;1;2015;11;"149976";1.00;69.26;69.32;83.00;0.00;118361
68700;1;2015;11;"071214";1.00;232.47;136.50;182.50;0.00;118361
27758;1;2015;11;"150515";5.00;27.50;27.74;33.50;0.00;118361
54550;1;2015;11;"150515";20.00;11.40;12.87;15.00;0.00;122856
68858;1;2015;11;"49080515";1.00;399.99;369.02;449.00;0.00;558
39147;1;2015;11;"0880415";1.00;680.58;718.50;817.00;0.00;558
439;1;2015;11;"5V005";2.00;73.63;75.62;90.00;0.00;16866
67517;1;2015;11;"1468931";2.00;136.48;130.81;158.00;0.00;16866
57717;1;2015;11;"M73052";3.00;162.62;119.24;151.70;0.00;16866
45047;1;2015;11;"R00710B";5.00;129.69;127.47;153.00;0.00;16866
341;1;2015;11;"T54581A";5.00;110.72;111.33;133.40;0.00;16866
37064;1;2015;11;"205A0315";3.00;103.28;101.51;122.00;0.00;16866
66703;1;2015;11;"15F09QF";1.00;151.12;160.02;190.00;0.00;16866
51258;1;2015;11;"16224415";2.00;194.16;194.85;233.60;0.00;16866
49528;1;2015;11;"NB6585";2.00;77.13;74.28;89.70;0.00;16866
51814;1;2015;11;"NB9554";3.00;339.57;304.57;372.00;0.00;558
47400;1;2015;11;"57203801";1.00;403.63;407.57;488.00;0.00;558
28714;1;2015;11;"1940915";2.00;91.86;89.49;107.50;0.00;558
55760;1;2015;11;"B500264";10.00;33.51;34.62;42.00;0.00;558
66975;1;2015;11;"195497";2.00;134.40;139.62;166.00;0.00;558
68883;1;2015;11;"0430215";5.00;57.78;59.40;70.50;0.00;558
67521;1;2015;11;"V22503";1.00;91.64;88.73;107.00;0.00;558
14574;1;2015;11;"5288N0315";1.00;116.02;113.08;136.00;0.00;558
48008;1;2015;11;"TC4754";2.00;129.70;117.69;143.50;0.00;558
65267;1;2015;11;"520315";10.00;5.06;5.71;6.50;0.00;122856
54997;1;2015;11;"190815";3.00;26.75;30.22;36.00;0.00;122856
68465;1;2015;11;"NB8431";1.00;418.26;382.42;466.00;0.00;558
51814;1;2015;11;"NB9554";2.00;339.57;304.57;372.00;0.00;558
21523;1;2015;11;"30914";1.00;208.26;220.85;262.50;0.00;558
66287;1;2015;11;"14J32/76";1.00;256.34;279.68;330.50;0.00;558
19945;1;2015;11;"T56314A";1.00;141.19;149.90;178.00;0.00;118361
55760;1;2015;11;"B500646";5.00;33.51;35.04;42.50;0.00;118361
52121;1;2015;11;"2770913";1.00;230.80;219.00;265.00;0.00;118361
60;1;2015;11;"170515";1.00;79.68;82.41;98.00;0.00;118361
68413;1;2015;11;"P035";2.00;71.90;74.64;89.00;0.00;118361
129;1;2015;11;"600815";20.00;14.69;15.42;18.50;0.00;118361
9121;1;2015;11;"B501585";5.00;132.06;129.50;155.00;0.00;118361
14649;1;2015;11;"650715";1.00;383.68;362.13;438.80;0.00;16866
7191;1;2015;11;"3170515";1.00;160.62;161.46;193.50;0.00;16866
14694;1;2015;11;"8031114";5.00;210.98;189.77;231.90;0.00;16866
49768;1;2015;11;"T4A178A";1.00;568.27;583.83;666.40;0.00;16866
53359;1;2015;11;"5CE78A";3.00;78.62;81.17;96.80;0.00;16866
66312;1;2015;11;"5V120";2.00;188.73;187.54;225.00;0.00;16866
68230;1;2015;11;"5V025";5.00;159.96;162.38;194.00;0.00;16866
45047;1;2015;11;"R00710B";2.00;129.69;127.47;153.00;0.00;16866
341;1;2015;11;"T54581A";5.00;110.72;111.33;133.40;0.00;16866
51612;1;2015;11;"K06774";3.00;122.91;129.00;153.50;0.00;16866
48517;1;2015;11;"H2069R";5.00;88.70;87.04;104.70;0.00;16866
51436;1;2015;11;"866320515";1.00;39.00;41.14;50.00;0.00;16860
28714;1;2015;11;"1970915";3.00;91.86;97.46;115.50;0.00;16860
68860;1;2015;11;"90615";2.00;246.15;233.99;283.00;0.00;558
56874;1;2015;11;"90715";1.00;552.10;501.28;581.50;0.00;558
47883;1;2015;11;"S2846";1.00;220.59;226.17;270.00;0.00;558
31943;1;2015;11;"503769";1.00;115.15;122.08;145.00;0.00;558
52130;1;2015;11;"637986";1.00;218.81;223.53;267.00;0.00;558
43948;1;2015;11;"21102015";5.00;28.23;31.89;38.30;0.00;122856
14649;1;2015;11;"650715";3.00;383.68;362.13;438.50;0.00;16866
52290;1;2015;11;"60415";2.00;30.76;28.38;35.00;0.00;16866
47243;1;2015;11;"750515";1.00;317.00;311.29;374.50;0.00;16866
68690;1;2015;11;"BL313";1.00;174.83;163.54;198.50;0.00;16866
45047;1;2015;11;"R00710B";4.00;129.69;127.47;153.00;0.00;16866
55387;1;2015;11;"550915";2.00;19.98;22.56;27.00;0.00;122856
8043;1;2015;11;"ï¿½501861";1.00;339.48;335.74;403.50;0.00;16866
48098;1;2015;11;"987025";1.00;96.46;97.61;116.50;0.00;16866
49550;1;2015;11;"230715";1.00;233.19;228.54;275.00;0.00;558
65340;1;2015;11;"3100315";1.00;163.32;163.58;196.00;0.00;558
49477;1;2015;11;"050615";3.00;79.00;78.66;94.00;0.00;558
60;1;2015;11;"280815";1.00;79.68;78.40;94.00;0.00;558
49579;1;2015;11;"31072015";2.00;279.07;282.36;338.00;0.00;558
68471;1;2015;11;"270815";2.00;273.60;260.43;315.15;0.00;558
48128;1;2015;11;"K13704";1.00;448.29;507.96;573.16;0.00;558
66151;1;2015;11;"197114";2.00;259.91;268.59;320.57;0.00;558
68416;1;2015;11;"BL061";5.00;79.35;86.24;102.11;0.00;558
51523;1;2015;11;"290115";1.00;139.12;145.54;173.36;0.00;16866
58955;1;2015;11;"432610A";2.00;324.58;310.06;374.97;0.00;16866
8378;1;2015;11;"NB0229";5.00;96.50;92.98;112.28;0.00;16866
276;1;2015;11;"V22598";2.00;73.26;84.15;98.50;0.00;16860
67264;1;2015;11;"O13722";3.00;247.29;269.50;318.50;0.00;16860
67892;1;2015;11;"120815";2.00;158.47;131.67;163.36;0.00;16860
68549;1;2015;11;"5G02668";6.00;181.63;207.46;243.78;0.00;16860
51638;1;2015;11;"090915";10.00;87.91;37.84;55.42;0.00;16860
39960;1;2015;11;"560515";2.00;163.77;164.75;197.50;0.00;118361
21634;1;2015;11;"T49469A";1.00;149.27;161.88;191.50;0.00;118361
66244;1;2015;11;"1860615";10.00;15.65;12.61;16.00;0.00;118361
68866;1;2015;11;"40215";2.00;167.63;158.33;191.50;0.00;118361
52121;1;2015;11;"2770913";2.00;230.80;219.00;265.00;0.00;118361
13197;1;2015;11;"EX7934";2.00;186.88;184.49;221.50;0.00;118361
68381;1;2015;11;"026";2.00;226.34;212.09;257.00;0.00;118361
316;1;2015;11;"313062015";2.00;499.85;430.00;529.50;0.00;118361
68458;1;2015;11;"ï¿½225";5.00;66.63;65.09;78.00;0.00;118361
49477;1;2015;11;"050615";5.00;75.46;83.00;98.00;0.00;118361
26863;1;2015;11;"480515";20.00;14.84;16.09;19.00;0.00;118361
60563;1;2015;11;"149976";2.00;69.26;69.32;83.00;0.00;118361
9121;1;2015;11;"B501585";10.00;132.06;129.50;155.50;0.00;118361
31276;1;2015;11;"A35053";2.00;83.39;95.81;112.40;0.00;16860
49551;1;2015;11;"080715";1.00;196.30;199.98;239.00;0.00;16860
51645;1;2015;11;"120915";10.00;58.21;28.82;40.40;0.00;16860
51640;1;2015;11;"080915";10.00;106.92;34.65;56.00;0.00;16860
6513;1;2015;11;"25102015";20.00;37.12;37.95;46.30;0.00;16860
57986;1;2015;11;"011014";1.00;191.81;204.16;242.50;0.00;16860
48842;1;2015;11;"T57821A";5.00;65.13;66.66;79.60;0.00;16860
68800;1;2015;11;"10815";2.00;134.44;110.44;137.30;0.00;16860
68747;1;2015;11;"10614";5.00;177.74;99.88;135.40;0.00;16860
47935;1;2015;11;"735796";2.00;314.14;327.56;390.30;0.00;124097
46125;1;2015;11;"06150892";10.00;43.40;46.18;56.00;0.00;124097
66479;1;2015;11;"34026";1.00;185.04;129.14;166.10;0.00;124097
48189;1;2015;11;"FR8125";2.00;20.23;22.85;27.40;0.00;124097
27385;1;2015;11;"040714";2.00;185.76;159.56;196.70;0.00;118361
11497;1;2015;11;"660515";2.00;30.24;29.97;36.80;0.00;118361
11497;1;2015;11;"950615";13.00;30.24;29.97;36.80;0.00;118361
51350;1;2015;11;"06150902";10.00;84.91;92.44;109.40;0.00;118361
67779;1;2015;11;"A5127";3.00;111.33;95.40;117.60;0.00;118361
52106;1;2015;11;"32110713";2.00;293.38;287.99;346.60;0.00;118361
51059;1;2015;11;"20215";1.00;30.77;31.05;38.00;0.00;118361
50918;1;2015;11;"M5009";3.00;58.00;52.20;63.80;0.00;118361
27065;1;2015;11;"T51768B";1.00;669.69;689.81;787.20;0.00;118361
49830;1;2015;11;"811114";3.00;73.10;75.34;89.90;0.00;16866
64972;1;2015;11;"348914";1.00;349.13;359.78;429.60;0.00;16866
9561;1;2015;11;"721640";2.00;112.84;118.33;140.80;0.00;558
66421;1;2015;11;"349319";1.00;241.35;251.14;299.00;0.00;558
66326;1;2015;11;"1412680";1.00;80.29;87.45;103.50;0.00;558
66328;1;2015;11;"BL651";3.00;97.26;105.71;125.00;0.00;558
67792;1;2015;11;"58005";1.00;336.05;334.20;401.00;0.00;558
44581;1;2015;11;"Y00700";1.00;257.90;284.08;335.50;0.00;124097
35339;1;2015;11;"C723N0315";1.00;54.10;55.29;67.50;0.00;124097
55258;1;2015;11;"BTAFWA0";1.00;106.10;109.00;130.20;0.00;124097
31276;1;2015;11;"A35053";1.00;83.39;94.25;110.90;0.00;124097
51631;1;2015;11;"18VM0515";5.00;27.72;27.62;33.90;0.00;124097
31666;1;2015;11;"C500578";5.00;39.46;42.30;51.20;0.00;124097
49551;1;2015;11;"110715";2.00;196.31;198.90;238.00;0.00;124097
46125;1;2015;11;"06150892";5.00;43.40;46.18;56.00;0.00;124097
66479;1;2015;11;"34026";2.00;185.04;129.14;166.00;0.00;124097
35339;1;2015;11;"C723N0315";1.00;54.10;55.28;66.09;0.00;124097
66324;1;2015;11;"52146";5.00;58.25;59.38;71.00;0.00;124097
68140;1;2015;11;"52016";3.00;102.23;103.30;123.60;0.00;124097
51612;1;2015;11;"K08037";2.00;123.02;129.45;154.00;0.00;124097
48361;1;2015;11;"10315";2.00;32.08;32.29;39.50;0.00;124097
49528;1;2015;11;"47680415";2.00;81.03;75.94;92.00;0.00;124097
48172;1;2015;11;"5E1589";2.00;98.25;99.73;119.00;0.00;124097
66082;1;2015;11;"R00642";2.00;95.58;99.59;118.70;0.00;124097
55258;1;2015;11;"BTAFWA0";1.00;106.10;109.00;130.00;0.00;124097
31276;1;2015;11;"A35053";2.00;83.39;94.25;110.90;0.00;124097
49551;1;2015;11;"110715";1.00;196.31;199.30;238.50;0.00;124097
67792;1;2015;11;"58005";1.00;336.05;339.13;406.00;0.00;124097
68688;1;2015;11;"5A115A";3.00;36.30;35.81;44.00;0.00;124097
30742;1;2015;11;"2770715";1.00;67.41;65.44;78.50;0.00;124097
66975;1;2015;11;"194427";3.00;134.40;142.76;169.50;0.00;124097
66325;1;2015;11;"53174";2.00;116.44;118.99;142.00;0.00;124097
43752;1;2015;11;"BR352";2.00;77.50;84.24;99.50;0.00;124097
68688;1;2015;11;"5A115A";1.00;36.30;35.81;44.00;0.00;124097
66894;1;2015;11;"635";2.00;163.85;160.14;192.50;0.00;124097
30742;1;2015;11;"2000615";2.00;67.41;66.24;79.70;0.00;16866
9087;1;2015;11;"170415";2.00;163.32;138.70;170.00;0.00;16866
27846;1;2015;11;"5BBKAB5A02";1.00;164.40;169.25;202.00;0.00;16866
23825;1;2015;11;"0040115";2.00;75.20;81.05;96.00;0.00;16866
7363;1;2015;11;"050915";5.00;46.95;39.82;50.00;0.00;16866
66311;1;2015;11;"5V044";5.00;43.74;45.03;54.90;0.00;16866
341;1;2015;11;"T54581A";2.00;110.72;111.33;133.40;0.00;16866
52283;1;2015;11;"R13336";5.00;51.38;54.88;65.00;0.00;16866
37064;1;2015;11;"205A0315";3.00;103.28;101.51;122.00;0.00;16866
68289;1;2015;11;"H2195R";2.00;82.87;81.58;98.00;0.00;16866
48517;1;2015;11;"H2069R";3.00;88.70;87.04;104.70;0.00;16866
51763;1;2015;11;"729451";2.00;121.00;127.11;151.00;0.00;124097
43706;1;2015;11;"C739830";1.00;338.60;353.25;420.50;0.00;124097
44581;1;2015;11;"Y00700";2.00;257.90;284.08;335.50;0.00;124097
50979;1;2015;11;"587065";1.00;54.93;56.85;67.00;0.00;124097
68688;1;2015;11;"5A115A";2.00;36.30;35.81;44.00;0.00;124097
68541;1;2015;11;"305189";1.00;140.29;147.16;175.00;0.00;124097
68541;1;2015;11;"070815";1.00;82.50;82.05;98.50;0.00;124097
66975;1;2015;11;"194427";5.00;134.40;142.76;169.50;0.00;124097
66479;1;2015;11;"34026";10.00;185.04;129.14;166.00;0.00;124097
68273;1;2015;11;"BM808";5.00;119.03;130.00;153.50;0.00;124097
49722;1;2015;11;"360615";1.00;114.85;132.07;155.00;0.00;122044
316;1;2015;11;"152042015";1.00;350.53;403.07;473.00;0.00;122044
48172;1;2015;11;"5E1587";3.00;98.24;99.72;119.00;0.00;124097
313;1;2015;11;"Y00504";1.00;174.77;192.32;227.00;0.00;124097
50979;1;2015;11;"587065";1.00;54.93;56.85;67.00;0.00;124097
48189;1;2015;11;"FR8125";10.00;20.23;22.85;27.00;0.00;124097
25120;1;2015;11;"NB9679";1.00;334.08;342.36;409.00;0.00;122044
31208;1;2015;11;"190615";10.00;16.67;19.17;22.50;0.00;122044
66082;1;2015;11;"R00642";3.00;95.58;99.59;118.50;0.00;124097
55258;1;2015;11;"BTAFWA0";3.00;106.10;109.00;130.00;0.00;124097
9087;1;2015;11;"260515";3.00;139.00;135.74;163.50;0.00;124097
48720;1;2015;11;"58054";2.00;175.67;177.77;212.50;0.00;124097
51749;1;2015;11;"FM8W";3.00;118.15;125.49;149.00;0.00;124097
68140;1;2015;11;"52016";3.00;102.23;103.30;123.50;0.00;124097
31276;1;2015;11;"A35053";2.00;83.39;94.25;110.50;0.00;124097
48172;1;2015;11;"5E1587";2.00;98.24;99.73;119.00;0.00;124097
28352;1;2015;11;"240615";10.00;9.42;10.83;12.50;0.00;122044
28308;1;2015;11;"880915";5.00;18.73;16.90;21.00;0.00;118361
45860;1;2015;11;"2050715";20.00;24.48;23.40;28.90;0.00;118361
10455;1;2015;11;"350715";5.00;38.89;35.67;44.50;0.00;118361
339;1;2015;11;"B501411";3.00;145.59;148.03;177.00;0.00;118361
57938;1;2015;11;"540915";5.00;63.81;65.65;78.40;0.00;118361
30817;1;2015;11;"1240815";5.00;21.24;22.06;26.80;0.00;118361
32962;1;2015;11;"400415";3.00;29.89;33.00;39.70;0.00;118361
7714;1;2015;11;"4850915";5.00;13.62;12.58;15.60;0.00;118361
67776;1;2015;11;"B401028";2.00;42.63;42.70;52.30;0.00;118361
9839;1;2015;11;"2689709";2.00;65.58;67.45;80.50;0.00;118361
1363;1;2015;11;"4550815";5.00;9.90;7.14;9.30;0.00;118361
24914;1;2015;11;"50715";2.00;65.70;75.55;88.69;0.00;122044
30069;1;2015;11;"440415";3.00;133.61;132.81;159.50;0.00;118361
66326;1;2015;11;"1412666";5.00;80.29;87.43;103.48;0.00;124097
39220;1;2015;11;"70415";5.00;63.93;63.36;76.14;0.00;124097
67598;1;2015;11;"0220915";15.00;37.40;38.50;47.00;0.00;16860
66894;1;2015;11;"464";2.00;160.12;156.64;188.50;0.00;16860
67660;1;2015;11;"400915";10.00;28.16;32.36;38.50;0.00;118361
35185;1;2015;11;"45111214";2.00;251.65;234.38;284.50;0.00;118361
1492;1;2015;11;"4950815";10.00;12.57;8.05;10.50;0.00;118361
66244;1;2015;11;"1860615";5.00;15.65;12.97;16.30;0.00;122044
53129;1;2015;11;"050715";10.00;5.37;5.89;7.00;0.00;122044
480;1;2015;11;"28002970";2.00;186.46;191.64;228.50;0.00;3212
66792;1;2015;11;"N15086";2.00;119.55;126.21;150.00;0.00;3212
257;1;2015;11;"5ANNA61002";1.00;211.96;202.24;244.50;0.00;3212
93;1;2015;11;"170815";10.00;7.59;7.76;9.00;0.00;3212
66803;1;2015;11;"53504";5.00;65.78;69.81;82.96;0.00;118361
52290;1;2015;11;"30315";10.00;32.30;29.00;36.34;0.00;118361
52251;1;2015;11;"5300715";28.00;25.82;27.01;32.87;0.00;118361
30817;1;2015;11;"1240815";10.00;21.24;22.06;26.88;0.00;118361
67299;1;2015;11;"C21104";5.00;43.76;47.03;56.90;0.00;3212
47483;1;2015;11;"730915";5.00;25.06;27.47;33.00;0.00;3212
48184;1;2015;11;"5N1544";6.00;99.50;114.41;134.00;0.00;122044
48505;1;2015;11;"850815";5.00;12.88;14.81;17.70;0.00;122044
276;1;2015;11;"V22601";2.00;73.38;75.22;89.89;0.00;3212
47497;1;2015;11;"51002 (01.2018)";7.00;155.34;156.23;187.29;0.00;3212
68883;1;2015;11;"1940815";10.00;57.78;60.27;71.82;0.00;3212
67792;1;2015;11;"58004";2.00;336.05;340.89;408.10;0.00;3212
49236;1;2015;11;"BTAFHA0";2.00;182.82;189.53;226.09;0.00;16866
58955;1;2015;11;"433437A";2.00;324.59;310.32;375.23;0.00;16866
47321;1;2015;11;"V21178";1.00;233.53;237.44;284.00;0.00;16866
66312;1;2015;11;"5V120";2.00;188.73;187.34;225.00;0.00;16866
239;1;2015;11;"320045";1.00;418.76;413.13;496.50;0.00;16866
51812;1;2015;11;"636991";1.00;351.04;359.06;429.00;0.00;16866
68095;1;2015;11;"9149501";2.00;103.61;103.83;124.50;0.00;16866
68681;1;2015;11;"3054";2.00;87.78;94.60;112.00;0.00;16860
51486;1;2015;11;"10215";20.00;11.40;7.81;10.00;0.00;16860
49984;1;2015;11;"540914";1.00;727.36;730.86;836.65;0.00;558
50913;1;2015;11;"200515";1.00;222.60;219.47;263.98;0.00;558
68143;1;2015;11;"B189N0315";1.00;72.53;70.95;85.45;0.00;558
42613;1;2015;11;"201972";2.00;137.94;150.70;178.28;0.00;16860
66894;1;2015;11;"464";5.00;160.12;158.40;190.42;0.00;16860
